year,state,name,chrstprot,chrstcat,chrstorth,chrstang,chrstothr,chrstgen,judorth,jdcons,judref,judothr,judgen,islmsun,islmshi,islmibd,islmnat,islmalw,islmahm,islmothr,islmgen,budmah,budthr,budothr,budgen,zorogen,hindgen,sikhgen,shntgen,bahgen,taogen,jaingen,confgen,syncgen,anmgen,nonrelig,othrgen,sumrelig,pop,chrstprotpct,chrstcatpct,chrstorthpct,chrstangpct,chrstothrpct,chrstgenpct,judorthpct,judconspct,judrefpct,judothrpct,judgenpct,islmsunpct,islmshipct,islmibdpct,islmnatpct,islmalwpct,islmahmpct,islmothrpct,islmgenpct,budmahpct,budthrpct,budothrpct,budgenpct,zorogenpct,hindgenpct,sikhgenpct,shntgenpct,bahgenpct,taogenpct,jaingenpct,confgenpct,syncgenpct,anmgenpct,nonreligpct,othrgenpct,sumreligpct,total,dualrelig,datatype,sourcereliab,recreliab,reliabilevel,sourcecode,version
"2010",52,TRI,"365,100","285,670","3,500","75,000",0,"729,270",0,0,0,0,0,0,0,0,0,0,0,"65,700","65,700",0,0,0,0,0,"240,100",0,0,0,0,0,0,0,0,"175,640","94,290","1,210,710","1,305,000",0.2798,0.2189,0.0027,0.0575,0,0.5588,0,0,0,0,0,0,0,0,0,0,0,0.0503,0.0503,0,0,0,0,0,0.184,0,0,0,0,0,0,0,0,0.1346,0.0723,0.9277,1,0,1,4,5,High,81,1.1
"2010",517,RWA,"2,689,553","5,844,606","1,459","482,000","235,250","9,252,868",0,0,0,0,0,"471,085","4,758",0,0,0,0,0,"475,843",0,0,0,0,0,517,0,0,"19,034",0,0,0,0,"422,312","36,200","137,662","10,206,774","10,344,436",0.26,0.565,0.0001,0.0466,0.0227,0.8945,0,0,0,0,0,0.0455,0.0005,0,0,0,0,0,0.046,0,0,0,0,0,0,0,0,0.0018,0,0,0,0,0.0408,0.0035,0.0133,0.9867,1,0,24,5,20,Medium,83,1.1
"2010",516,BUI,"1,839,366","5,277,432","1,900","325,000","197,689","7,641,386",0,0,0,0,0,"206,284","8,595",0,0,0,0,0,"214,879",0,0,0,0,0,"7,220",0,0,"6,953",0,0,0,0,"695,000","22,000","7,728","8,587,438","8,595,166",0.214,0.614,0.0002,0.0378,0.023,0.889,0,0,0,0,0,0.024,0.001,0,0,0,0,0,0.025,0,0,0,0,0,0.0008,0,0,0.0008,0,0,0,0,0.0809,0.0026,0.0009,0.9991,1,0,24,5,20,Medium,350,1.1
"2010",510,TAZ,"5,939,526","9,448,823","9,676","3,146,249","2,030,228","20,574,501",0,0,0,0,0,"13,736,844","1,768,358",0,0,0,0,0,"15,505,201",0,0,"9,777","9,777",130,"322,500","12,921",0,"125,000",0,"9,432",0,"22,784","5,895,000","385,000","207,757","42,862,247","43,070,004",0.1379,0.2194,0.0002,0.073,0.0471,0.4777,0,0,0,0,0,0.3189,0.0411,0,0,0,0,0,0.36,0,0,0.0002,0.0002,0,0.0075,0.0003,0,0.0029,0,0.0002,0,0.0005,0.1369,0.0089,0.0048,0.9952,1,0,24,5,20,Medium,202,1.1
"2010",51,JAM,"1,736,000","58,000",0,"75,000","105,000","1,974,000",0,0,0,531,531,0,0,0,0,0,0,"1,513","1,513",0,0,322,322,0,"15,961",0,0,209,0,0,0,0,0,"572,000","304,094","2,564,536","2,868,630",0.6052,0.0202,0,0.0261,0.0366,0.6881,0,0,0,0.0002,0.0002,0,0,0,0,0,0,0.0005,0.0005,0,0,0.0001,0.0001,0,0.0056,0,0,0.0001,0,0,0,0,0,0.1994,0.106,0.894,1,0,1,80,5,High,80,1.1
"2010",501,KEN,"12,524,979","11,250,000","401,871","5,130,000","3,095,796","32,402,646",0,0,0,"1,300","1,300","3,988,185","209,904",0,0,0,0,0,"4,198,090",0,0,"1,266","1,266",804,"175,000","42,500",0,"250,000",0,"77,561",0,"1,929","2,859,459","133,500","43,053","40,144,055","40,187,108",0.3117,0.2799,0.01,0.1277,0.077,0.8063,0,0,0,0,0,0.0992,0.0052,0,0,0,0,0,0.1045,0,0,0,0,0,0.0044,0.0011,0,0.0062,0,0.0019,0,0,0.0712,0.0033,0.0011,0.9989,1,0,24,5,24,Medium,202,1.1
"2010",500,UGA,"2,645,114","12,450,000","29,330","9,522,412","1,275,000","25,921,856",0,0,0,"2,000","2,000","3,565,532","168,746",0,0,0,0,0,"3,734,278",0,0,"2,005","2,005",0,"182,000","1,556",0,"50,000",0,"2,863",0,"3,983","1,050,000","133,345","35,110","31,083,886","31,118,996",0.085,0.4001,0.0009,0.306,0.041,0.833,0,0,0,0.0001,0.0001,0.1146,0.0054,0,0,0,0,0,0.12,0,0,0.0001,0.0001,0,0.0058,0.0001,0,0.0016,0,0.0001,0,0.0001,0.0337,0.0043,0.0011,0.9989,1,0,24,4,7,High,83,1.1
"2010",490,DRC,"21,716,851","33,932,580","12,600","678,652","6,786,516","63,127,199",0,0,0,407,407,"882,247",0,0,0,0,0,0,"882,247",0,0,"3,841","3,841",0,"95,000",0,0,"200,000",0,0,0,0,"3,200,000","345,000","11,466","67,853,694","67,865,160",0.32,0.5,0.0002,0.01,0.1,0.9302,0,0,0,0,0,0.013,0,0,0,0,0,0,0.013,0,0,0.0001,0.0001,0,0.0014,0,0,0.0029,0,0,0,0,0.0472,0.0051,0.0002,0.9998,1,0,24,5,20,Medium,83,1.1
"2010",484,CON,"655,027","1,947,994",645,0,"625,000","3,228,666",0,0,0,0,0,"75,200","2,200",0,0,0,0,0,"77,400",0,0,172,172,0,0,0,0,"25,628",0,0,0,280,"210,000","295,000","167,160","3,837,146","4,004,306",0.1636,0.4865,0.0002,0,0.1561,0.8063,0,0,0,0,0,0.0188,0.0005,0,0,0,0,0,0.0193,0,0,0,0,0,0,0,0,0.0064,0,0,0,0.0001,0.0524,0.0737,0.0417,0.9583,1,0,24,5,20,Medium,83,1.1
"2010",483,CHA,"1,558,219","1,682,398",0,0,"668,853","3,909,470",0,0,0,0,0,"6,209,287","137,945",0,0,0,0,0,"6,347,232",0,0,"1,771","1,771",0,0,0,0,"22,955",0,0,0,"3,771","1,150,730","28,900","34,254","11,464,829","11,499,083",0.1355,0.1463,0,0,0.0582,0.34,0,0,0,0,0,0.54,0.012,0,0,0,0,0,0.552,0,0,0.0002,0.0002,0,0,0,0,0.002,0,0,0,0.0003,0.1001,0.0025,0.003,0.997,1,0,24,5,20,Medium,83,1.1
"2010",482,CEN,"829,432","1,052,741",0,0,"333,132","2,215,305",0,0,0,0,0,"634,874","40,523",0,0,0,0,0,"675,397",0,0,0,0,0,0,0,0,"10,000",0,0,0,0,"1,530,902","56,000","15,050","4,487,604","4,502,654",0.1842,0.2338,0,0,0.074,0.492,0,0,0,0,0,0.141,0.009,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0.0022,0,0,0,0,0.34,0.0124,0.0033,0.9967,1,0,24,5,20,Medium,1,1.1
"2010",481,GAB,"198,200","631,887",0,0,"217,665","1,047,752",0,0,0,0,0,"203,321","7,011",0,0,0,0,0,"210,332",0,0,0,0,0,0,0,0,564,0,0,0,0,"117,561","22,500","3,505","1,398,709","1,402,214",0.1413,0.4506,0,0,0.1552,0.7472,0,0,0,0,0,0.145,0.005,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0.0004,0,0,0,0,0.0838,0.016,0.0025,0.9975,1,0,24,5,20,Medium,350,1.1
"2010",475,NIG,"18,448,759","16,911,362","37,353","14,941,021","14,387,880","64,726,375",0,0,0,100,100,"71,349,687","6,934,969",0,0,0,0,0,"78,284,656",0,0,"8,229","8,229",0,0,0,0,"30,000",0,0,0,"4,546","10,302,000","484,129","270,381","153,840,035","154,110,416",0.1197,0.1097,0.0002,0.097,0.0934,0.42,0,0,0,0,0,0.463,0.045,0,0,0,0,0,0.508,0,0,0.0001,0.0001,0,0,0,0,0.0002,0,0,0,0,0.0668,0.0031,0.0018,0.9982,1,0,24,5,20,Medium,350,1.1
"2010",471,CAO,"4,684,592","5,183,892",0,0,0,"9,868,484",0,0,0,0,0,"4,265,362",0,0,0,0,0,0,"4,265,362",0,0,359,359,0,0,0,0,"38,200",0,0,0,765,"5,576,888","145,090","34,816","19,895,148","19,929,964",0.2351,0.2601,0,0,0,0.4952,0,0,0,0,0,0.214,0,0,0,0,0,0,0.214,0,0,0,0,0,0,0,0,0.0019,0,0,0,0,0.2798,0.0073,0.0017,0.9983,1,0,24,5,20,Medium,350,1.1
"2010",461,TOG,"582,752","1,631,708",0,0,"582,752","2,797,212",0,0,0,0,0,"815,854",0,0,0,0,0,0,"815,854",0,0,0,0,0,0,0,0,"25,000",0,0,0,0,"2,156,185","14,365","18,913","5,808,616","5,827,529",0.1,0.28,0,0,0.1,0.48,0,0,0,0,0,0.14,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0.0043,0,0,0,0,0.37,0.0025,0.0032,0.9968,1,0,24,4,7,High,83,1.1
"2010",452,GHA,"11,000,000","3,143,640",0,0,"2,735,686","16,879,326",0,0,0,0,0,"3,667,789","555,726",0,0,0,0,0,"4,223,515",0,0,0,0,0,0,0,0,0,0,0,0,0,"1,271,854","1,439,835","182,722","23,814,530","23,997,252",0.4584,0.131,0,0,0.114,0.7034,0,0,0,0,0,0.1528,0.0232,0,0,0,0,0,0.176,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053,0.06,0.0076,0.9924,1,0,24,4,7,High,208,1.1
"2010",451,SIE,"487,547","441,898",0,"79,012","160,789","1,169,246",0,0,0,0,0,"3,304,455","92,089",0,0,0,0,0,"3,396,544",0,0,0,0,0,"3,000",0,0,"4,500",0,0,0,0,"1,457,603","75,086","33,295","6,105,979","6,139,274",0.0794,0.072,0,0.0129,0.0262,0.1905,0,0,0,0,0,0.5382,0.015,0,0,0,0,0,0.5532,0,0,0,0,0,0.0005,0,0,0.0007,0,0,0,0,0.2374,0.0122,0.0054,0.9946,1,1,24,5,20,Medium,83,1.1
"2010",450,LBR,"1,182,650","397,491",0,"98,486","1,863,613","3,542,240",0,0,0,0,0,"458,824","10,094",0,0,0,0,0,"468,918",0,0,0,0,0,0,0,0,"4,167",0,0,0,0,"110,000","41,673",346,"4,166,998","4,167,344",0.2838,0.0954,0,0.0236,0.4472,0.85,0,0,0,0,0,0.1101,0.0024,0,0,0,0,0,0.1125,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.0264,0.01,0.0001,0.9999,1,0,24,5,20,Medium,83,1.1
"2010",439,BFO,"779,198","3,740,152",0,0,"55,000","4,574,351",0,0,0,0,0,"8,882,862","140,256",0,0,0,0,0,"9,023,117",0,0,0,0,0,0,0,0,"1,950",0,0,0,0,"1,901,244","78,188","5,118","15,578,850","15,583,968",0.05,0.24,0,0,0.0035,0.2935,0,0,0,0,0,0.57,0.009,0,0,0,0,0,0.579,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0.122,0.005,0.0003,0.9997,1,0,24,5,20,Medium,350,1.1
"2010",438,GUI,"222,265","414,648",0,"5,588","176,586","819,087",0,0,0,0,0,"8,620,923","81,909",0,0,0,0,0,"8,702,832",0,0,"9,000","9,000",0,0,0,0,154,0,0,0,0,"675,000","19,259","13,295","10,225,332","10,238,627",0.0217,0.0405,0,0.0005,0.0172,0.08,0,0,0,0,0,0.842,0.008,0,0,0,0,0,0.85,0,0,0.0009,0.0009,0,0,0,0,0,0,0,0,0,0.0659,0.0019,0.0013,0.9987,1,0,24,5,20,Medium,1,1.1
"2010",437,CDI,"1,517,432","5,930,196","50,028",0,"531,680","8,029,336",0,0,0,0,0,"7,868,751","80,293",0,0,0,0,"80,293","8,029,337",0,0,"10,706","10,706",0,"1,713",0,0,"32,974",0,0,0,0,"5,138,776","124,000","44,726","21,366,842","21,411,568",0.0709,0.277,0.0023,0,0.0248,0.375,0,0,0,0,0,0.3675,0.0037,0,0,0,0,0.0037,0.375,0,0,0.0005,0.0005,0,0.0001,0,0,0.0015,0,0,0,0,0.24,0.0058,0.0021,0.9979,1,0,24,5,24,Medium,83,1.1
"2010",436,NIR,"113,153","231,233",0,0,"240,162","584,548",0,0,0,0,0,"13,714,412",0,0,0,0,0,0,"13,714,412",0,0,0,0,0,0,"3,582",0,"4,500",0,0,0,0,"605,000","15,200","61,187","14,927,242","14,988,429",0.0075,0.0154,0,0,0.016,0.039,0,0,0,0,0,0.915,0,0,0,0,0,0,0.915,0,0,0,0,0,0,0.0002,0,0.0003,0,0,0,0,0.0404,0.001,0.0041,0.9959,1,0,24,5,24,Medium,83,1.1
"2010",435,MAA,957,"4,802",0,"1,053","1,906","8,718",0,0,0,0,0,"3,212,166",0,0,0,0,0,0,"3,212,166",0,0,0,0,0,0,0,0,331,0,0,0,0,"17,220","3,560","69,517","3,241,995","3,311,512",0.0003,0.0015,0,0.0003,0.0006,0.0026,0,0,0,0,0,0.97,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0.0052,0.0011,0.021,0.979,1,0,24,5,24,Medium,83,1.1
"2010",434,BEN,"735,000","2,145,000","8,906","3,488","622,000","3,514,394",0,0,0,0,0,"2,304,686","21,029",0,0,0,0,0,"2,325,715",0,0,0,0,0,0,0,0,"2,458",0,0,0,0,"2,495,000","293,352","155,077","8,630,919","8,785,996",0.0837,0.2441,0.001,0.0004,0.0708,0.4,0,0,0,0,0,0.2623,0.0024,0,0,0,0,0,0.2647,0,0,0,0,0,0,0,0,0.0003,0,0,0,0,0.284,0.0334,0.0177,0.9823,1,0,24,5,20,Medium,202,1.1
"2010",433,SEN,"21,278","400,067",0,0,0,"421,345",0,0,0,0,0,"11,221,712","124,357",0,0,0,0,0,"11,346,069",0,0,"1,631","1,631",0,0,0,0,"23,201",0,0,0,387,"241,681","20,144","29,640","12,054,458","12,084,098",0.0018,0.0331,0,0,0,0.0349,0,0,0,0,0,0.9286,0.0103,0,0,0,0,0,0.9389,0,0,0.0001,0.0001,0,0,0,0,0.0019,0,0,0,0,0.02,0.0017,0.0025,0.9975,1,0,24,5,10,Medium,350,1.1
"2010",432,MLI,"92,809","314,259",0,0,0,"407,068",0,0,0,0,0,"12,619,133","135,689",0,0,0,0,0,"12,754,822",0,0,0,0,0,0,0,0,750,0,0,0,0,"379,930","25,200","1,191","13,567,770","13,568,961",0.0068,0.0232,0,0,0,0.03,0,0,0,0,0,0.93,0.01,0,0,0,0,0,0.94,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0.028,0.0019,0.0001,0.9999,1,0,24,4,7,High,1,1.1
"2010",420,GAM,"12,500","56,240",980,"5,200",0,"74,920",0,0,0,0,0,"1,531,158","17,204",0,0,0,0,0,"1,548,362",0,0,0,0,0,279,0,0,"9,200",0,0,0,0,"75,000","8,900","3,742","1,716,661","1,720,403",0.0073,0.0327,0.0006,0.003,0,0.0435,0,0,0,0,0,0.89,0.01,0,0,0,0,0,0.9,0,0,0,0,0,0.0002,0,0,0.0053,0,0,0,0,0.0436,0.0052,0.0022,0.9978,1,0,24,5,20,Medium,1,1.1
"2010",42,DOM,"1,493,497","7,168,786",0,0,0,"8,662,283",0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,194,797","99,468","9,857,180","9,956,648",0.15,0.72,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.01,0.99,1,0,123,8,24,Medium,78,1.1
"2010",411,EQG,"34,914","588,000",0,0,0,"622,914",0,0,0,0,0,"27,500",0,0,0,0,0,0,"27,500",0,0,0,0,0,349,0,0,"3,575",0,0,0,0,"12,011","24,000","7,946","690,349","698,295",0.05,0.8421,0,0,0,0.892,0,0,0,0,0,0.0394,0,0,0,0,0,0,0.0394,0,0,0,0,0,0.0005,0,0,0.0051,0,0,0,0,0.0172,0.0344,0.0114,0.9886,1,0,24,5,20,Medium,83,1.1
"2010",41,HAI,"976,083","7,027,799",0,0,0,"8,003,882",0,0,0,120,120,0,0,0,0,0,0,"1,750","1,750",0,0,0,0,0,0,0,0,"8,527",0,0,0,"4,392,374",0,"976,083",0,"13,382,736","9,760,832",0.1,0.72,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0.0002,0.0002,0,0,0,0,0,0,0,0,0.0009,0,0,0,0.45,0,0.1,0,1.3711,1.3711,1,24,5,10,Medium,1,1.1
"2010",404,GNB,"12,119","126,500",0,229,"22,000","160,848",0,0,0,0,0,"575,000","14,777",0,0,0,0,0,"589,777",0,0,0,0,0,0,0,0,260,0,0,0,0,"702,000","24,000",899,"1,476,885","1,477,784",0.0082,0.0856,0,0.0002,0.0149,0.1088,0,0,0,0,0,0.3891,0.01,0,0,0,0,0,0.3991,0,0,0,0,0,0,0,0,0.0002,0,0,0,0,0.475,0.0162,0.0006,0.9994,1,0,24,5,20,Medium,83,1.1
"2010",403,STP,"16,291","135,219",0,0,"2,300","153,810",0,0,0,0,0,0,0,0,0,0,0,"2,443","2,443",0,0,0,0,0,0,0,0,"3,877",0,0,0,0,389,"2,020",376,"162,539","162,915",0.1,0.83,0,0,0.0141,0.9441,0,0,0,0,0,0,0,0,0,0,0,0.015,0.015,0,0,0,0,0,0,0,0,0.0238,0,0,0,0,0.0024,0.0124,0.0023,0.9977,1,0,24,5,20,Medium,83,1.1
"2010",402,CAP,"21,020","422,000",0,0,"7,200","450,220",0,0,0,0,0,"14,200","1,000",0,0,0,0,0,"15,200",0,0,0,0,0,0,0,0,0,0,0,0,0,611,"8,500",469,"474,531","475,000",0.0443,0.8884,0,0,0.0152,0.9478,0,0,0,0,0,0.0299,0.0021,0,0,0,0,0,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013,0.0179,0.001,0.999,1,0,24,8,20,Medium,202,1.1
"2010",40,CUB,"550,000","6,744,696",0,0,"112,411","7,407,107",0,0,0,"1,500","1,500",0,0,0,0,0,0,"8,000","8,000",0,0,0,0,0,"25,000",0,0,0,0,0,0,"5,620,580",0,"1,478,290",0,"14,540,477","11,241,161",0.0489,0.6,0,0,0.01,0.6589,0,0,0,0.0001,0.0001,0,0,0,0,0,0,0.0007,0.0007,0,0,0,0,0,0.0022,0,0,0,0,0,0,0.5,0,0.1315,0,1.2935,1.2935,1,24,10,20,Medium,78,1.1
"2010",395,ICE,"275,000","9,647",709,0,"4,707","290,063",0,0,0,0,0,0,0,0,0,0,0,"1,589","1,589",0,0,"1,087","1,087",0,0,0,0,396,0,0,0,0,"1,398","10,309","11,979","304,842","316,821",0.868,0.0304,0.0022,0,0.0149,0.9155,0,0,0,0,0,0,0,0,0,0,0,0.005,0.005,0,0,0.0034,0.0034,0,0,0,0,0.0012,0,0,0,0,0.0044,0.0325,0.0378,0.9622,1,0,24,4,5,High,154,1.1
"2010",390,DEN,"4,481,602","37,964",799,0,"6,872","4,527,237",0,0,0,"2,153","2,153","215,000","7,000",0,0,0,0,0,"222,000",0,0,"4,487","4,487",0,206,0,0,349,0,0,0,0,619,"560,000","222,583","5,317,051","5,539,634",0.809,0.0069,0.0001,0,0.0012,0.8172,0,0,0,0.0004,0.0004,0.0388,0.0013,0,0,0,0,0,0.0401,0,0,0.0008,0.0008,0,0,0,0,0.0001,0,0,0,0,0.0001,0.1011,0.0402,0.9598,1,0,24,4,7,High,155,1.1
"2010",385,NOR,"3,939,303","67,342",0,0,"97,078","4,103,723",0,0,0,823,823,"99,500",0,0,0,0,0,0,"99,500",0,0,"13,450","13,450",0,"5,203","1,042",0,"1,017",0,0,0,0,0,"540,000","120,324","4,764,758","4,885,082",0.8064,0.0138,0,0,0.0199,0.8401,0,0,0,0.0002,0.0002,0.0204,0,0,0,0,0,0,0.0204,0,0,0.0028,0.0028,0,0.0011,0.0002,0,0.0002,0,0,0,0,0,0.1105,0.0246,0.9754,1,0,24,4,8,High,151,1.1
"2010",380,SWD,"6,377,734","187,580","120,000",0,"448,500","7,133,814",0,0,0,"19,781","19,781","562,741",0,0,0,0,0,0,"562,741",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,500,643","162,043","9,216,979","9,379,022",0.68,0.02,0.0128,0,0.0478,0.7606,0,0,0,0.0021,0.0021,0.06,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.0173,0.9827,1,0,24,7,20,Medium,83,1.1
"2010",375,FIN,"4,199,939",0,"59,002",0,0,"4,258,941",0,0,0,"1,277","1,277",0,0,0,0,0,0,"24,245","24,245",0,0,"4,988","4,988",0,0,0,0,"1,674",0,0,0,"3,991",0,"890,650","178,142","5,185,766","5,363,908",0.783,0,0.011,0,0,0.794,0,0,0,0.0002,0.0002,0,0,0,0,0,0,0.0045,0.0045,0,0,0.0009,0.0009,0,0,0,0,0.0003,0,0,0,0.0007,0,0.166,0.0332,0.9668,1,0,24,5,7,High,150,1.1
"2010",373,AZE,"3,200",0,"215,000",0,0,"218,200",0,0,0,"8,000","8,000","1,289,285","7,305,949",0,0,0,0,0,"8,595,234",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"175,000","51,181","8,996,434","9,047,615",0.0004,0,0.0238,0,0,0.0241,0,0,0,0.0009,0.0009,0.1425,0.8075,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193,0.0057,0.9943,1,0,24,5,8,Medium,149,1.1
"2010",372,GRG,"60,401","31,977","3,432,208",0,"28,424","3,553,010",0,0,0,"12,000","12,000","440,787",0,0,0,0,0,0,"440,787",0,0,0,0,0,0,0,0,0,0,0,0,0,"22,261","390,000","34,336","4,418,058","4,452,394",0.0136,0.0072,0.7709,0,0.0064,0.798,0,0,0,0.0027,0.0027,0.099,0,0,0,0,0,0,0.099,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.0876,0.0077,0.9923,1,0,234,4,28,Low,102,1.1
"2010",371,ARM,0,0,"3,073,754",0,"12,900","3,086,654",0,0,0,565,565,0,0,0,0,0,0,"1,000","1,000",0,0,0,0,0,0,0,0,0,0,0,0,"42,195",0,"112,300","3,067","3,242,714","3,245,781",0,0,0.947,0,0.004,0.951,0,0,0,0.0002,0.0002,0,0,0,0,0,0,0.0003,0.0003,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0,0.0346,0.0009,0.9991,1,0,24,4,7,High,144,1.1
"2010",370,BLR,"111,798","670,788","4,611,671",0,0,"5,394,257",0,0,0,"12,000","12,000",0,0,0,0,0,0,"19,000","19,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,900,595","164,648","9,325,852","9,490,500",0.0118,0.0707,0.4859,0,0,0.5684,0,0,0,0.0013,0.0013,0,0,0,0,0,0,0.002,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411,0.0173,0.9827,1,0,24,4,10,High,143,1.1
"2010",369,UKR,"874,104","184,021","34,826,145",0,"3,312,394","39,196,664",0,0,0,"67,000","67,000","456,000",0,0,0,0,0,0,"456,000",0,0,"46,005","46,005",0,0,0,0,0,0,0,0,0,0,"6,200,000","39,807","45,965,669","46,005,476",0.019,0.004,0.757,0,0.072,0.852,0,0,0,0.0015,0.0015,0.0099,0,0,0,0,0,0,0.0099,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0.1348,0.0009,0.9991,1,0,24,5,20,Medium,141,1.1
"2010",368,LIT,"27,397","2,564,874","162,836",0,0,"2,755,107",0,0,0,"6,000","6,000","2,727",0,0,0,0,0,0,"2,727",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"505,000","52,198","3,268,834","3,321,032",0.0082,0.7723,0.049,0,0,0.8296,0,0,0,0.0018,0.0018,0.0008,0,0,0,0,0,0,0.0008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1521,0.0157,0.9843,1,0,24,4,7,High,139,1.1
"2010",367,LAT,"787,002","541,646","438,210",54,"5,457","1,772,369",0,0,0,"6,000","6,000",320,0,0,0,0,0,0,320,0,0,167,167,0,205,0,0,45,0,0,0,0,0,"450,000","13,712","2,229,106","2,242,818",0.3509,0.2415,0.1954,0,0.0024,0.7902,0,0,0,0.0027,0.0027,0.0001,0,0,0,0,0,0,0.0001,0,0,0.0001,0.0001,0,0.0001,0,0,0,0,0,0,0,0,0.2006,0.0061,0.9939,1,0,24,4,10,High,138,1.1
"2010",366,EST,"149,306","5,510","220,199",36,"5,090","380,141",0,0,0,"1,700","1,700","2,000",0,0,0,0,0,0,"2,000",0,0,"1,401","1,401",0,361,19,0,59,176,0,0,73,"4,902","925,000","24,142","1,315,832","1,339,974",0.1114,0.0041,0.1643,0,0.0038,0.2837,0,0,0,0.0013,0.0013,0.0015,0,0,0,0,0,0,0.0015,0,0,0.001,0.001,0,0.0003,0,0,0,0.0001,0,0,0.0001,0.0037,0.6903,0.018,0.982,1,0,1,4,7,High,136,1.1
"2010",365,RUS,"2,096,758","1,100,798","102,500,000",0,0,"105,697,556",0,0,0,"194,000","194,000","16,482,000",0,0,0,0,0,0,"16,482,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20,000,000","26,444","142,373,556","142,400,000",0.0147,0.0077,0.7198,0,0,0.7423,0,0,0,0.0014,0.0014,0.1157,0,0,0,0,0,0,0.1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1404,0.0002,0.9998,1,0,24,8,20,Medium,135,1.1
"2010",360,ROM,"1,319,965","978,310","18,601,247",0,0,"20,899,522",0,0,0,"9,500","9,500","85,000",0,0,0,0,0,0,"85,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"350,000","89,160","21,344,022","21,433,182",0.0616,0.0456,0.8679,0,0,0.9751,0,0,0,0.0004,0.0004,0.004,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163,0.0042,0.9958,1,0,24,4,7,High,133,1.1
