year,state,name,chrstprot,chrstcat,chrstorth,chrstang,chrstothr,chrstgen,judorth,jdcons,judref,judothr,judgen,islmsun,islmshi,islmibd,islmnat,islmalw,islmahm,islmothr,islmgen,budmah,budthr,budothr,budgen,zorogen,hindgen,sikhgen,shntgen,bahgen,taogen,jaingen,confgen,syncgen,anmgen,nonrelig,othrgen,sumrelig,pop,chrstprotpct,chrstcatpct,chrstorthpct,chrstangpct,chrstothrpct,chrstgenpct,judorthpct,judconspct,judrefpct,judothrpct,judgenpct,islmsunpct,islmshipct,islmibdpct,islmnatpct,islmalwpct,islmahmpct,islmothrpct,islmgenpct,budmahpct,budthrpct,budothrpct,budgenpct,zorogenpct,hindgenpct,sikhgenpct,shntgenpct,bahgenpct,taogenpct,jaingenpct,confgenpct,syncgenpct,anmgenpct,nonreligpct,othrgenpct,sumreligpct,total,dualrelig,datatype,sourcereliab,recreliab,reliabilevel,sourcecode,version
"2010",359,MLD,"100,000","95,500","2,730,000",0,0,"2,925,500",0,0,0,"3,900","3,900","128,238",0,0,0,0,0,0,"128,238",0,0,0,0,0,0,0,0,0,0,0,0,0,"3,562","500,000",958,"3,561,200","3,562,158",0.0281,0.0268,0.7664,0,0,0.8213,0,0,0,0.0011,0.0011,0.036,0,0,0,0,0,0,0.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.1404,0.0003,0.9997,1,0,24,5,20,Medium,83,1.1
"2010",355,BUL,"42,000","64,119","6,100,000",0,0,"6,206,119",0,0,0,"2,000","2,000","920,000","52,000",0,0,0,0,0,"972,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"356,674","6,764","7,536,793","7,543,557",0.0056,0.0085,0.8086,0,0,0.8227,0,0,0,0.0003,0.0003,0.122,0.0069,0,0,0,0,0,0.1289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0473,0.0009,0.9991,1,0,24,4,7,High,130,1.1
"2010",352,CYP,0,"14,481","575,000","4,683","12,510","606,674",0,0,0,147,147,"164,999",0,0,0,0,0,0,"164,999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"26,056","16,082","797,876","813,958",0,0.0178,0.7064,0.0058,0.0154,0.7453,0,0,0,0.0002,0.0002,0.2027,0,0,0,0,0,0,0.2027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032,0.0198,0.9802,1,0,24,9,30,Low,102,1.1
"2010",350,GRC,"81,979","50,969","10,550,000",0,0,"10,682,948",0,0,0,"5,648","5,648","240,000","32,000",0,0,0,0,0,"272,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"295,000","63,692","11,255,596","11,319,288",0.0072,0.0045,0.932,0,0,0.9438,0,0,0,0.0005,0.0005,0.0212,0.0028,0,0,0,0,0,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261,0.0056,0.9944,1,0,24,5,10,Medium,83,1.1
"2010",349,SLV,"20,537","1,314,376","41,074",0,0,"1,375,987",0,0,0,205,205,"61,611",0,0,0,0,0,0,"61,611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"492,891","123,020","1,930,694","2,053,714",0.01,0.64,0.02,0,0,0.67,0,0,0,0.0001,0.0001,0.03,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.0599,0.9401,1,0,24,8,20,Medium,106,1.1
"2010",347,KOS,0,"38,306","25,748",0,0,"64,054",0,0,0,0,0,0,0,0,0,0,0,"1,657,720","1,657,720",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,238","1,860","1,732,012","1,733,872",0,0.0221,0.0149,0,0,0.0369,0,0,0,0,0,0,0,0,0,0,0,0.9561,0.9561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0059,0.0011,0.9989,1,0,24,4,7,High,126,1.1
"2010",346,BOS,"38,237","573,569","1,376,566",0,0,"1,988,372",0,0,0,"1,019","1,019","1,720,707",0,0,0,0,0,0,"1,720,707",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"112,000","1,697","3,822,098","3,823,795",0.01,0.15,0.36,0,0,0.52,0,0,0,0.0003,0.0003,0.45,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293,0.0004,0.9996,1,0,24,5,10,Medium,83,1.1
"2010",345,YUG,"72,336","362,228","6,169,170",0,"49,007","6,652,741",0,0,0,586,586,"192,200","33,917",0,0,0,0,0,"226,117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"385,000","28,546","7,264,444","7,292,990",0.0099,0.0497,0.8459,0,0.0067,0.9122,0,0,0,0.0001,0.0001,0.0264,0.0047,0,0,0,0,0,0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528,0.0039,0.9961,1,0,24,4,5,High,125,1.1
"2010",344,CRO,"15,129","3,817,311","196,323",0,"13,382","4,042,145",0,0,0,553,553,"65,023",0,0,0,0,0,0,"65,023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"250,000","66,440","4,357,721","4,424,161",0.0034,0.8628,0.0444,0,0.003,0.9137,0,0,0,0.0001,0.0001,0.0147,0,0,0,0,0,0,0.0147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565,0.015,0.985,1,0,24,4,7,High,124,1.1
"2010",343,MAC,"5,248","39,363","1,266,197",0,0,"1,310,808",0,0,0,0,0,"703,363",0,0,0,0,0,0,"703,363",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39,075","3,371","2,053,246","2,056,617",0.0026,0.0191,0.6157,0,0,0.6374,0,0,0,0,0,0.342,0,0,0,0,0,0,0.342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0.0016,0.9984,1,0,24,5,20,Medium,102,1.1
"2010",341,MNG,"1,200","21,624","453,696",0,"1,482","478,002",0,0,0,0,0,0,0,0,0,0,0,"120,289","120,289",0,0,119,119,0,0,0,0,0,0,0,0,0,0,"28,400","2,707","626,810","629,517",0.0019,0.0344,0.7207,0,0.0024,0.7593,0,0,0,0,0,0,0,0,0,0,0,0.1911,0.1911,0,0,0.0002,0.0002,0,0,0,0,0,0,0,0,0,0,0.0451,0.0043,0.9957,1,0,24,4,7,High,122,1.1
"2010",339,ALB,0,"419,535","223,686",0,"42,000","685,221",0,0,0,0,0,"1,917,315","95,865",0,0,0,0,0,"2,013,180",0,0,0,0,0,0,0,0,"7,000",0,0,0,0,0,"481,586","8,538","3,186,987","3,195,525",0,0.1313,0.07,0,0.0131,0.2144,0,0,0,0,0,0.6,0.03,0,0,0,0,0,0.63,0,0,0,0,0,0,0,0,0.0022,0,0,0,0,0,0.1507,0.0027,0.9973,1,0,1,4,7,High,121,1.1
"2010",338,MLT,"4,129","396,394",119,991,0,"401,633",0,0,0,60,60,0,0,0,0,0,0,"4,122","4,122",0,0,0,0,0,0,0,0,220,0,0,0,0,0,"6,200",676,"412,235","412,911",0.01,0.96,0.0003,0.0024,0,0.9727,0,0,0,0.0001,0.0001,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0.0005,0,0,0,0,0,0.015,0.0016,0.9984,1,0,24,4,7,High,128,1.1
"2010",331,SNM,0,"27,038",0,0,"1,050","28,088",0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,296,0,0,0,0,0,"3,450",704,"31,840","32,544",0,0.8308,0,0,0.0323,0.8631,0,0,0,0,0,0,0,0,0,0,0,0.0002,0.0002,0,0,0,0,0,0,0,0,0.0091,0,0,0,0,0,0.106,0.0216,0.9784,1,0,24,8,20,Medium,102,1.1
"2010",325,ITA,0,"47,858,795",0,0,"160,086","48,018,881",0,0,0,"39,000","39,000",0,0,0,0,0,0,"700,000","700,000",0,0,"8,831","8,831",0,"7,923","24,193",0,"5,123",0,0,0,"46,270","2,117","11,300,000","330,886","60,152,338","60,483,224",0,0.7913,0,0,0.0026,0.7939,0,0,0,0.0006,0.0006,0,0,0,0,0,0,0.0116,0.0116,0,0,0.0001,0.0001,0,0.0001,0.0004,0,0.0001,0,0,0,0.0008,0,0.1868,0.0055,0.9945,1,0,2,4,7,High,83,1.1
"2010",317,SLO,"473,787","3,370,291","257,764",0,0,"4,101,842",0,0,0,"2,445","2,445",0,0,0,0,0,0,521,521,0,0,0,0,0,0,0,0,"1,072",0,0,0,0,0,"730,349","597,914","4,836,229","5,434,143",0.0872,0.6202,0.0474,0,0,0.7548,0,0,0,0.0004,0.0004,0,0,0,0,0,0,0.0001,0.0001,0,0,0,0,0,0,0,0,0.0002,0,0,0,0,0,0.1344,0.11,0.89,1,0,24,4,5,High,120,1.1
"2010",316,CZR,"174,855","2,077,857",0,0,0,"2,252,712",0,0,0,"7,322","7,322",0,0,0,0,0,0,"1,338","1,338",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,980,000","293,739","10,241,372","10,535,111",0.0166,0.1972,0,0,0,0.2138,0,0,0,0.0007,0.0007,0,0,0,0,0,0,0.0001,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7575,0.0279,0.9721,1,0,24,4,5,High,119,1.1
"2010",310,HUN,"1,799,569","4,677,371","192,155",0,0,"6,669,095",0,0,0,"10,965","10,965",0,0,0,0,0,0,"4,500","4,500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,688,805","526,635","9,373,365","9,900,000",0.1818,0.4725,0.0194,0,0,0.6736,0,0,0,0.0011,0.0011,0,0,0,0,0,0,0.0005,0.0005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2716,0.0532,0.9468,1,0,24,4,5,High,117,1.1
"2010",31,BHM,"211,798","43,863",0,"46,996",0,"302,657",0,0,0,305,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,"1,018","9,086",153,"313,159","313,312",0.676,0.14,0,0.15,0,0.966,0,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003,0,0,0,0.0032,0.029,0.0005,0.9995,1,0,24,4,8,High,83,1.1
"2010",305,AUS,"503,386","5,369,453","83,897",0,"167,795","6,124,531",0,0,0,"8,298","8,298",0,0,0,0,0,0,"398,571","398,571",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,293,783","564,588","7,825,183","8,389,771",0.06,0.64,0.01,0,0.02,0.73,0,0,0,0.001,0.001,0,0,0,0,0,0,0.0475,0.0475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1542,0.0673,0.9327,1,0,24,5,10,Medium,83,1.1
"2010",290,POL,"145,600","33,507,000","505,200",0,"381,829","34,539,629",0,0,0,"1,600","1,600",0,0,0,0,0,0,"5,100","5,100",0,0,"1,500","1,500",0,0,0,0,0,0,0,0,0,0,"3,054,633","580,458","37,602,462","38,182,920",0.0038,0.8775,0.0132,0,0.01,0.9046,0,0,0,0,0,0,0,0,0,0,0,0.0001,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.0152,0.9848,1,0,24,5,20,Medium,112,1.1
"2010",255,GMY,"25,300,000","25,700,000","1,356,203","29,003","5,442,786","57,827,992",0,0,0,"119,000","119,000","2,900,000","280,000",0,0,"500,000",0,"320,000","4,000,000",0,0,"245,000","245,000",0,"97,500","25,000",0,"10,000",0,0,0,0,0,"18,790,764","583,720","81,115,256","81,698,976",0.3097,0.3146,0.0166,0.0004,0.0666,0.7078,0,0,0,0.0015,0.0015,0.0355,0.0034,0,0,0.0061,0,0.0039,0.049,0,0,0.003,0.003,0,0.0012,0.0003,0,0.0001,0,0,0,0,0,0.23,0.0071,0.9929,1,0,34,4,10,Medium,83,1.1
"2010",235,POR,"85,140","8,780,066","63,855","2,693","191,565","9,123,319",0,0,0,"3,192","3,192",0,0,0,0,0,0,"90,987","90,987",0,0,"59,598","59,598",0,"6,386",426,0,"1,980",0,0,0,0,0,"735,901","620,716","10,021,789","10,642,505",0.008,0.825,0.006,0.0003,0.018,0.8573,0,0,0,0.0003,0.0003,0,0,0,0,0,0,0.0085,0.0085,0,0,0.0056,0.0056,0,0.0006,0,0,0.0002,0,0,0,0,0,0.0691,0.0583,0.9417,1,0,24,4,8,High,109,1.1
"2010",232,AND,300,"73,054",0,0,"4,192","77,546",0,0,0,0,0,0,0,0,0,0,0,769,769,0,0,0,0,0,300,0,0,0,0,0,0,0,0,"6,807",78,"85,422","85,500",0.0035,0.8544,0,0,0.049,0.907,0,0,0,0,0,0,0,0,0,0,0,0.009,0.009,0,0,0,0,0,0.0035,0,0,0,0,0,0,0,0,0.0796,0.0009,0.9991,1,0,24,5,20,Medium,83,1.1
"2010",230,SPN,"1,200,000","35,000,000",0,0,"921,529","37,121,529",0,0,0,"12,000","12,000",0,0,0,0,0,0,"1,400,000","1,400,000",0,0,"10,200","10,200",0,0,0,0,0,0,0,0,0,0,"7,372,239","160,528","45,915,968","46,076,496",0.026,0.7596,0,0,0.02,0.8056,0,0,0,0.0003,0.0003,0,0,0,0,0,0,0.0304,0.0304,0,0,0.0002,0.0002,0,0,0,0,0,0,0,0,0,0,0.16,0.0035,0.9965,1,0,24,4,7,High,83,1.1
"2010",225,SWZ,"2,193,742","3,710,000","78,251",0,"322,000","6,303,993",0,0,0,"17,500","17,500",0,0,0,0,0,0,"322,000","322,000",0,0,"25,431","25,431",0,"24,336",0,0,"4,037",0,0,0,0,0,"1,050,000","77,825","7,747,297","7,825,122",0.2803,0.4741,0.01,0,0.0411,0.8056,0,0,0,0.0022,0.0022,0,0,0,0,0,0,0.0411,0.0411,0,0,0.0032,0.0032,0,0.0031,0,0,0.0005,0,0,0,0,0,0.1342,0.0099,0.9901,1,0,24,4,7,High,104,1.1
"2010",223,LIE,"3,062","27,450",415,0,104,"31,031",0,0,0,40,40,0,0,0,0,0,0,"1,960","1,960",0,0,148,148,0,0,0,0,11,0,0,0,0,0,"1,952",618,"35,142","35,760",0.0856,0.7676,0.0116,0,0.0029,0.8678,0,0,0,0.0011,0.0011,0,0,0,0,0,0,0.0548,0.0548,0,0,0.0041,0.0041,0,0,0,0,0.0003,0,0,0,0,0,0.0546,0.0173,0.9827,1,0,24,4,7,High,94,1.1
"2010",221,MNC,936,"24,789",578,247,0,"26,550",0,0,0,500,500,0,0,0,0,0,0,264,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,270","1,521","31,584","33,105",0.0283,0.7488,0.0175,0.0075,0,0.802,0,0,0,0.0151,0.0151,0,0,0,0,0,0,0.008,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129,0.0459,0.9541,1,0,24,4,10,Medium,83,1.1
"2010",220,FRN,"1,254,451","40,456,051","732,642","14,865","1,565,352","44,023,361",0,0,0,"480,000","480,000","4,500,000","450,000",0,0,0,0,0,"4,950,000",0,0,"650,755","650,755",0,"51,000",0,0,0,0,0,0,"223,292","115,410","12,008,726","220,016","62,502,544","62,722,560",0.02,0.645,0.0117,0.0002,0.025,0.7019,0,0,0,0.0077,0.0077,0.0717,0.0072,0,0,0,0,0,0.0789,0,0,0.0104,0.0104,0,0.0008,0,0,0,0,0,0,0.0036,0.0018,0.1915,0.0035,0.9965,1,0,234,4,10,Medium,83,1.1
"2010",212,LUX,"8,500","445,137","2,500",0,"4,500","460,637",0,0,0,600,600,"9,139","1,000",0,0,0,0,0,"10,139",0,0,0,0,0,0,0,0,"1,593",0,0,0,0,0,"25,101","7,768","498,070","505,838",0.0168,0.88,0.0049,0,0.0089,0.9106,0,0,0,0.0012,0.0012,0.0181,0.002,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.0031,0,0,0,0,0,0.0496,0.0154,0.9846,1,0,24,4,10,Medium,83,1.1
"2010",211,BEL,"108,763","6,797,746","64,823","11,014","543,819","7,526,165",0,0,0,"30,000","30,000","489,437","54,381",0,0,0,0,0,"543,818",0,0,"32,629","32,629",0,"7,500","3,500",0,0,0,0,0,0,0,"2,088,267","644,516","10,231,879","10,876,395",0.01,0.625,0.006,0.001,0.05,0.692,0,0,0,0.0028,0.0028,0.045,0.005,0,0,0,0,0,0.05,0,0,0.003,0.003,0,0.0007,0.0003,0,0,0,0,0,0,0,0.192,0.0593,0.9407,1,0,24,2,10,Medium,83,1.1
"2010",210,NTH,"2,824,128","4,485,380","7,988","8,545","2,300,000","9,626,041",0,0,0,"25,700","25,700",0,0,0,0,0,0,"963,526","963,526",0,0,"201,012","201,012",299,"107,151","13,290",0,"6,678",0,0,0,"6,911",665,"5,648,257","12,992","16,599,530","16,612,522",0.17,0.27,0.0005,0.0005,0.1384,0.5794,0,0,0,0.0015,0.0015,0,0,0,0,0,0,0.058,0.058,0,0,0.0121,0.0121,0,0.0065,0.0008,0,0.0004,0,0,0,0.0004,0,0.34,0.0008,0.9992,1,0,24,4,5,High,77,1.1
"2010",205,IRE,"31,442","3,861,335","14,205","134,325","109,000","4,150,307",0,0,0,"1,984","1,984",0,0,0,0,0,0,"25,700","25,700",0,0,781,781,0,0,0,0,"1,549",0,0,0,0,0,"269,811","12,855","4,450,132","4,462,987",0.007,0.8652,0.0032,0.0301,0.0244,0.9299,0,0,0,0.0004,0.0004,0,0,0,0,0,0,0.0058,0.0058,0,0,0.0002,0.0002,0,0,0,0,0.0003,0,0,0,0,0,0.0605,0.0029,0.9971,1,0,123,4,5,High,751,1.1
"2010",200,UKG,"4,525,200","4,409,825","259,348","19,791,400","9,971,500","38,957,273",0,0,0,"263,000","263,000","2,403,000","297,000",0,0,0,0,0,"2,700,000",0,0,"248,827","248,827","4,105","817,000","423,000",0,"5,021","4,144","20,000",0,"226,063","81,782","16,275,000","2,181,661","60,025,215","62,206,876",0.0727,0.0709,0.0042,0.3182,0.1603,0.6263,0,0,0,0.0042,0.0042,0.0386,0.0048,0,0,0,0,0,0.0434,0,0,0.004,0.004,0.0001,0.0131,0.0068,0,0.0001,0.0001,0.0003,0,0.0036,0.0013,0.2616,0.0351,0.9649,1,0,13,4,30,High,75,1.1
"2010",20,CAN,"7,929,127","14,497,030","785,000","2,722,447","497,500","26,431,104","68,061","119,107","51,045","102,091","340,304","600,000","70,000",0,0,0,0,0,"670,000",0,0,"670,000","670,000","6,130","275,000","275,000",915,"18,945","3,620","3,320","2,700","27,000","70,861","5,670,000","35,101","34,464,899","34,500,000",0.2298,0.4202,0.0228,0.0789,0.0144,0.7661,0.002,0.0035,0.0015,0.003,0.0099,0.0174,0.002,0,0,0,0,0,0.0194,0,0,0.0194,0.0194,0.0002,0.008,0.008,0,0.0005,0.0001,0.0001,0.0001,0.0008,0.0021,0.1643,0.001,0.999,1,0,34,7,28,Low,26,1.1
"2010",2,USA,"119,755,961","78,397,889","7,036,875","4,847,625","23,072,957","233,111,307","1,051,778","1,747,021","2,436,322","707,127","5,942,248","2,476,980","337,770",0,0,0,0,0,"2,814,750","908,236",0,"2,502,000","3,410,236","1,644,887","1,797,698","406,908","156,375","482,784","11,768","83,984","91,591","803,181","1,773,577","59,422,500","796,206","311,953,794","312,750,000",0.3829,0.2507,0.0225,0.0155,0.0738,0.7454,0.0034,0.0056,0.0078,0.0023,0.019,0.0079,0.0011,0,0,0,0,0,0.009,0.0029,0,0.008,0.0109,0.0053,0.0057,0.0013,0.0005,0.0015,0,0.0003,0.0003,0.0026,0.0057,0.19,0.0025,0.9975,1,0,24,4,7,High,25,1.1
"2010",165,URU,"369,234","1,580,995","17,021",710,"778,749","2,746,709",0,0,0,"10,070","10,070",0,0,0,0,0,0,"1,015","1,015",0,0,32,32,0,0,0,0,"4,061",0,0,0,0,16,"577,348","17,428","3,339,251","3,356,679",0.11,0.471,0.0051,0.0002,0.232,0.8183,0,0,0,0.003,0.003,0,0,0,0,0,0,0.0003,0.0003,0,0,0,0,0,0,0,0,0.0012,0,0,0,0,0,0.172,0.0052,0.9948,1,0,234,4,10,Medium,99,1.1
"2010",160,ARG,"4,039,999","30,299,994","53,703","7,013",0,"34,400,709",0,0,0,"275,000","275,000",0,0,0,0,0,0,"611,000","611,000",0,0,"7,236","7,236",0,"1,967",385,0,"4,651",0,0,162,145,"30,206","4,847,999","220,532","40,179,460","40,399,992",0.1,0.75,0.0013,0.0002,0,0.8515,0,0,0,0.0068,0.0068,0,0,0,0,0,0,0.0151,0.0151,0,0,0.0002,0.0002,0,0,0,0,0.0001,0,0,0,0,0.0007,0.12,0.0055,0.9945,1,0,24,5,20,Medium,83,1.1
"2010",155,CHL,"1,811,913","12,954,191","341,548",0,"480,000","15,587,652",0,0,0,"20,664","20,664",0,0,0,0,0,0,"4,500","4,500",0,0,"2,700","2,700",0,0,0,0,0,0,0,0,"2,254","150,000","1,024,644","285,002","16,792,414","17,077,416",0.1061,0.7586,0.02,0,0.0281,0.9128,0,0,0,0.0012,0.0012,0,0,0,0,0,0,0.0003,0.0003,0,0,0.0002,0.0002,0,0,0,0,0,0,0,0,0.0001,0.0088,0.06,0.0167,0.9833,1,0,234,4,10,Medium,84,1.1
"2010",150,PAR,"258,212","5,680,657",0,"6,455","193,659","6,138,983",0,0,0,"3,208","3,208",0,0,0,0,0,0,"3,873","3,873",0,0,"14,783","14,783",0,0,0,0,"5,600",0,0,0,0,"29,405","193,658","65,782","6,389,510","6,455,292",0.04,0.88,0,0.001,0.03,0.951,0,0,0,0.0005,0.0005,0,0,0,0,0,0,0.0006,0.0006,0,0,0.0023,0.0023,0,0,0,0,0.0009,0,0,0,0,0.0046,0.03,0.0102,0.9898,1,0,24,4,8,High,84,1.1
"2010",145,BOL,"1,373,600","8,340,600","4,400","1,500",0,"9,720,100",0,0,0,350,350,0,0,0,0,0,0,"1,031","1,031",0,0,"3,836","3,836",0,0,0,0,0,0,0,0,773,"162,419","412,492","11,314","10,301,001","10,312,315",0.1332,0.8088,0.0004,0.0001,0,0.9426,0,0,0,0,0,0,0,0,0,0,0,0.0001,0.0001,0,0,0.0004,0.0004,0,0,0,0,0,0,0,0,0.0001,0.0158,0.04,0.0011,0.9989,1,0,24,5,20,Medium,84,1.1
"2010",140,BRA,"51,122,554","113,690,456",0,0,"3,500,000","168,313,010",0,0,0,"107,000","107,000",0,0,0,0,0,0,"35,167","35,167",0,0,"244,000","244,000",0,"5,675",0,"155,951","41,630",0,0,0,"42,016","4,387,383","16,214,243","1,209,725","189,546,075","190,755,800",0.268,0.596,0,0,0.0183,0.8823,0,0,0,0.0006,0.0006,0,0,0,0,0,0,0.0002,0.0002,0,0,0.0013,0.0013,0,0,0,0.0008,0.0002,0,0,0,0.0002,0.023,0.085,0.0063,0.9937,1,0,24,4,8,High,100,1.1
"2010",135,PER,"3,675,330","23,904,351",0,0,0,"27,579,681",0,0,0,"3,000","3,000",0,0,0,0,0,0,"6,000","6,000",0,0,"10,200","10,200",0,0,0,0,"10,000",0,0,0,0,"50,000","1,176,105","567,660","28,834,986","29,402,646",0.125,0.813,0,0,0,0.938,0,0,0,0.0001,0.0001,0,0,0,0,0,0,0.0002,0.0002,0,0,0.0003,0.0003,0,0,0,0,0.0003,0,0,0,0,0.0017,0.04,0.0193,0.9807,1,0,24,5,10,Medium,83,1.1
"2010",130,ECU,"284,183","12,361,961",0,0,"184,183","12,830,327",0,0,0,"1,000","1,000",0,0,0,0,0,0,"1,500","1,500",0,0,"7,460","7,460",0,0,0,0,"1,720",0,0,0,0,"35,000","1,207,777","124,367","14,084,784","14,209,151",0.02,0.87,0,0,0.013,0.903,0,0,0,0.0001,0.0001,0,0,0,0,0,0,0.0001,0.0001,0,0,0.0005,0.0005,0,0,0,0,0.0001,0,0,0,0,0.0025,0.085,0.0088,0.9912,1,0,234,5,20,Medium,1,1.1
"2010",115,SUR,"142,632","129,048",0,0,0,"271,680",0,0,0,290,290,0,0,0,0,0,0,"110,936","110,936",0,0,0,0,0,"155,084",0,0,0,0,0,0,0,"28,000",0,10,"565,990","566,000",0.252,0.228,0,0,0,0.48,0,0,0,0.0005,0.0005,0,0,0,0,0,0,0.196,0.196,0,0,0,0,0,0.274,0,0,0,0,0,0,0,0.0495,0,0,1,1,0,24,5,20,Medium,1,1.1
"2010",110,GUY,"191,875","61,400","5,027","54,492","115,125","427,919",0,0,0,29,29,0,0,0,0,0,0,"57,562","57,562",0,0,0,0,0,"226,412",0,0,"4,850",0,0,0,"1,000","8,500","38,375","2,854","764,647","767,501",0.25,0.08,0.0065,0.071,0.15,0.5575,0,0,0,0,0,0,0,0,0,0,0,0.075,0.075,0,0,0,0,0,0.295,0,0,0.0063,0,0,0,0.0013,0.0111,0.05,0.0037,0.9963,1,0,234,5,20,Medium,85,1.1
"2010",101,VEN,"4,325,100","23,067,200",0,0,0,"27,392,300",0,0,0,"16,515","16,515",0,0,0,0,0,0,"29,864","29,864",0,0,"12,177","12,177",0,0,0,0,"10,000",0,0,0,"6,113","53,700","1,267,254","46,077","28,787,923","28,834,000",0.15,0.8,0,0,0,0.95,0,0,0,0.0006,0.0006,0,0,0,0,0,0,0.001,0.001,0,0,0.0004,0.0004,0,0,0,0,0.0003,0,0,0,0.0002,0.0019,0.0439,0.0016,0.9984,1,0,234,4,28,Low,84,1.1
"2010",100,COL,"6,944,250","37,961,900","3,022","1,475",0,"44,910,647",0,0,,"8,095","8,095",0,0,0,0,0,0,"27,740","27,740",0,0,"1,619","1,619",0,"8,095",0,0,"47,225",0,0,0,"1,295","405,206","694,425","190,653","46,104,347","46,295,000",0.15,0.82,0.0001,0,0,0.9701,0,0,0,0.0002,0.0002,0,0,0,0,0,0,0.0006,0.0006,0,0,0,0,0,0.0002,0,0,0.001,0,0,0,0,0.0088,0.015,0.0041,0.9959,1,0,24,4,24,Medium,99,1.1
